audio,label
549_label_non-stuttered.wav,0
2028_label_non-stuttered.wav,0
6968_label_non-stuttered.wav,0
166_label_non-stuttered.wav,0
2972_label_non-stuttered.wav,0
3454_label_non-stuttered.wav,0
1201_label_non-stuttered.wav,0
996_label_non-stuttered.wav,0
7358_label_non-stuttered.wav,0
2181_label_non-stuttered.wav,0
6208_label_non-stuttered.wav,0
5705_label_non-stuttered.wav,0
1337_label_non-stuttered.wav,0
345_label_non-stuttered.wav,0
190_label_non-stuttered.wav,0
1175_label_non-stuttered.wav,0
4275_label_non-stuttered.wav,0
3292_label_non-stuttered.wav,0
5219_label_non-stuttered.wav,0
94_label_non-stuttered.wav,0
2221_label_non-stuttered.wav,0
2895_label_non-stuttered.wav,0
2819_label_non-stuttered.wav,0
6207_label_non-stuttered.wav,0
6844_label_non-stuttered.wav,0
3410_label_non-stuttered.wav,0
2463_label_non-stuttered.wav,0
3157_label_non-stuttered.wav,0
3310_label_non-stuttered.wav,0
2708_label_non-stuttered.wav,0
2430_label_non-stuttered.wav,0
4783_label_non-stuttered.wav,0
6299_label_non-stuttered.wav,0
7495_label_non-stuttered.wav,0
7493_label_non-stuttered.wav,0
527_label_non-stuttered.wav,0
5459_label_non-stuttered.wav,0
4550_label_non-stuttered.wav,0
536_label_non-stuttered.wav,0
4983_label_non-stuttered.wav,0
2838_label_non-stuttered.wav,0
5267_label_non-stuttered.wav,0
1122_label_non-stuttered.wav,0
3966_label_non-stuttered.wav,0
4138_label_non-stuttered.wav,0
5000_label_non-stuttered.wav,0
4252_label_non-stuttered.wav,0
1059_label_non-stuttered.wav,0
4036_label_non-stuttered.wav,0
7016_label_non-stuttered.wav,0
3429_label_non-stuttered.wav,0
1418_label_non-stuttered.wav,0
4095_label_non-stuttered.wav,0
1853_label_non-stuttered.wav,0
4728_label_non-stuttered.wav,0
2307_label_non-stuttered.wav,0
4192_label_non-stuttered.wav,0
2472_label_non-stuttered.wav,0
1329_label_non-stuttered.wav,0
6524_label_non-stuttered.wav,0
7330_label_non-stuttered.wav,0
4201_label_non-stuttered.wav,0
2939_label_non-stuttered.wav,0
3505_label_non-stuttered.wav,0
5663_label_non-stuttered.wav,0
181_label_non-stuttered.wav,0
4963_label_non-stuttered.wav,0
6239_label_non-stuttered.wav,0
1588_label_non-stuttered.wav,0
5624_label_non-stuttered.wav,0
2706_label_non-stuttered.wav,0
107_label_non-stuttered.wav,0
1275_label_non-stuttered.wav,0
4651_label_non-stuttered.wav,0
7258_label_non-stuttered.wav,0
2973_label_non-stuttered.wav,0
6294_label_non-stuttered.wav,0
852_label_non-stuttered.wav,0
4848_label_non-stuttered.wav,0
4157_label_non-stuttered.wav,0
6569_label_non-stuttered.wav,0
7327_label_non-stuttered.wav,0
4715_label_non-stuttered.wav,0
5352_label_non-stuttered.wav,0
4994_label_non-stuttered.wav,0
1315_label_non-stuttered.wav,0
399_label_non-stuttered.wav,0
4362_label_non-stuttered.wav,0
7370_label_non-stuttered.wav,0
3986_label_non-stuttered.wav,0
5740_label_non-stuttered.wav,0
3959_label_non-stuttered.wav,0
3793_label_non-stuttered.wav,0
6892_label_non-stuttered.wav,0
2791_label_non-stuttered.wav,0
5617_label_non-stuttered.wav,0
3648_label_non-stuttered.wav,0
6181_label_non-stuttered.wav,0
4534_label_non-stuttered.wav,0
2066_label_non-stuttered.wav,0
172_label_non-stuttered.wav,0
7398_label_non-stuttered.wav,0
887_label_non-stuttered.wav,0
6247_label_non-stuttered.wav,0
5529_label_non-stuttered.wav,0
6936_label_non-stuttered.wav,0
504_label_non-stuttered.wav,0
5366_label_non-stuttered.wav,0
7434_label_non-stuttered.wav,0
1662_label_non-stuttered.wav,0
1707_label_non-stuttered.wav,0
7129_label_non-stuttered.wav,0
2336_label_non-stuttered.wav,0
5841_label_non-stuttered.wav,0
6093_label_non-stuttered.wav,0
1762_label_non-stuttered.wav,0
954_label_non-stuttered.wav,0
5208_label_non-stuttered.wav,0
7039_label_non-stuttered.wav,0
4972_label_non-stuttered.wav,0
582_label_non-stuttered.wav,0
3987_label_non-stuttered.wav,0
2488_label_non-stuttered.wav,0
1115_label_non-stuttered.wav,0
4438_label_non-stuttered.wav,0
5269_label_non-stuttered.wav,0
2424_label_non-stuttered.wav,0
6013_label_non-stuttered.wav,0
5845_label_non-stuttered.wav,0
5574_label_non-stuttered.wav,0
263_label_non-stuttered.wav,0
3144_label_non-stuttered.wav,0
1848_label_non-stuttered.wav,0
2215_label_non-stuttered.wav,0
4571_label_non-stuttered.wav,0
4765_label_non-stuttered.wav,0
2943_label_non-stuttered.wav,0
6773_label_non-stuttered.wav,0
2440_label_non-stuttered.wav,0
4590_label_non-stuttered.wav,0
3895_label_non-stuttered.wav,0
7460_label_non-stuttered.wav,0
2566_label_non-stuttered.wav,0
6623_label_non-stuttered.wav,0
1297_label_non-stuttered.wav,0
6279_label_non-stuttered.wav,0
4440_label_non-stuttered.wav,0
2910_label_non-stuttered.wav,0
5647_label_non-stuttered.wav,0
1267_label_non-stuttered.wav,0
5025_label_non-stuttered.wav,0
448_label_non-stuttered.wav,0
1761_label_non-stuttered.wav,0
3225_label_non-stuttered.wav,0
133_label_non-stuttered.wav,0
5645_label_non-stuttered.wav,0
6648_label_non-stuttered.wav,0
6064_label_non-stuttered.wav,0
3451_label_non-stuttered.wav,0
7528_label_non-stuttered.wav,0
7411_label_non-stuttered.wav,0
6725_label_non-stuttered.wav,0
2992_label_non-stuttered.wav,0
6690_label_non-stuttered.wav,0
1572_label_non-stuttered.wav,0
7189_label_non-stuttered.wav,0
7158_label_non-stuttered.wav,0
3485_label_non-stuttered.wav,0
5796_label_non-stuttered.wav,0
7236_label_non-stuttered.wav,0
3205_label_non-stuttered.wav,0
6554_label_non-stuttered.wav,0
2508_label_non-stuttered.wav,0
3578_label_non-stuttered.wav,0
2218_label_non-stuttered.wav,0
4749_label_non-stuttered.wav,0
1039_label_non-stuttered.wav,0
167_label_non-stuttered.wav,0
1550_label_non-stuttered.wav,0
4870_label_non-stuttered.wav,0
7011_label_non-stuttered.wav,0
5037_label_non-stuttered.wav,0
1167_label_non-stuttered.wav,0
1635_label_non-stuttered.wav,0
6321_label_non-stuttered.wav,0
2124_label_non-stuttered.wav,0
1341_label_non-stuttered.wav,0
598_label_non-stuttered.wav,0
1995_label_non-stuttered.wav,0
1759_label_non-stuttered.wav,0
5283_label_non-stuttered.wav,0
5226_label_non-stuttered.wav,0
4530_label_non-stuttered.wav,0
3232_label_non-stuttered.wav,0
51_label_non-stuttered.wav,0
2385_label_non-stuttered.wav,0
6815_label_non-stuttered.wav,0
4140_label_non-stuttered.wav,0
5147_label_non-stuttered.wav,0
2751_label_non-stuttered.wav,0
5716_label_non-stuttered.wav,0
1569_label_non-stuttered.wav,0
7548_label_non-stuttered.wav,0
1040_label_non-stuttered.wav,0
2111_label_non-stuttered.wav,0
2008_label_non-stuttered.wav,0
7448_label_non-stuttered.wav,0
3597_label_non-stuttered.wav,0
6404_label_non-stuttered.wav,0
2698_label_non-stuttered.wav,0
6271_label_non-stuttered.wav,0
5832_label_non-stuttered.wav,0
4101_label_non-stuttered.wav,0
4578_label_non-stuttered.wav,0
298_label_non-stuttered.wav,0
3891_label_non-stuttered.wav,0
6233_label_non-stuttered.wav,0
6520_label_non-stuttered.wav,0
4016_label_non-stuttered.wav,0
2604_label_non-stuttered.wav,0
311_label_non-stuttered.wav,0
3478_label_non-stuttered.wav,0
6946_label_non-stuttered.wav,0
5571_label_non-stuttered.wav,0
2915_label_non-stuttered.wav,0
842_label_non-stuttered.wav,0
3671_label_non-stuttered.wav,0
7473_label_non-stuttered.wav,0
1193_label_non-stuttered.wav,0
6369_label_non-stuttered.wav,0
3567_label_non-stuttered.wav,0
1209_label_non-stuttered.wav,0
3819_label_non-stuttered.wav,0
579_label_non-stuttered.wav,0
5784_label_non-stuttered.wav,0
4077_label_non-stuttered.wav,0
4685_label_non-stuttered.wav,0
4791_label_non-stuttered.wav,0
4813_label_non-stuttered.wav,0
5828_label_non-stuttered.wav,0
6376_label_non-stuttered.wav,0
3559_label_non-stuttered.wav,0
5070_label_non-stuttered.wav,0
2920_label_non-stuttered.wav,0
2579_label_non-stuttered.wav,0
5855_label_non-stuttered.wav,0
5497_label_non-stuttered.wav,0
7136_label_non-stuttered.wav,0
7098_label_non-stuttered.wav,0
3729_label_non-stuttered.wav,0
1992_label_non-stuttered.wav,0
7274_label_non-stuttered.wav,0
1000_label_non-stuttered.wav,0
3799_label_non-stuttered.wav,0
5359_label_non-stuttered.wav,0
4247_label_non-stuttered.wav,0
5949_label_non-stuttered.wav,0
7417_label_non-stuttered.wav,0
623_label_non-stuttered.wav,0
4717_label_non-stuttered.wav,0
1095_label_non-stuttered.wav,0
4778_label_non-stuttered.wav,0
7633_label_non-stuttered.wav,0
937_label_non-stuttered.wav,0
2078_label_non-stuttered.wav,0
339_label_non-stuttered.wav,0
417_label_non-stuttered.wav,0
787_label_non-stuttered.wav,0
6216_label_non-stuttered.wav,0
7639_label_non-stuttered.wav,0
1950_label_non-stuttered.wav,0
2646_label_non-stuttered.wav,0
5691_label_non-stuttered.wav,0
3802_label_non-stuttered.wav,0
7109_label_non-stuttered.wav,0
1641_label_non-stuttered.wav,0
4234_label_non-stuttered.wav,0
3430_label_non-stuttered.wav,0
705_label_non-stuttered.wav,0
4443_label_non-stuttered.wav,0
1828_label_non-stuttered.wav,0
7019_label_non-stuttered.wav,0
1795_label_non-stuttered.wav,0
1197_label_non-stuttered.wav,0
1453_label_non-stuttered.wav,0
6196_label_non-stuttered.wav,0
7379_label_non-stuttered.wav,0
5494_label_non-stuttered.wav,0
2577_label_non-stuttered.wav,0
5137_label_non-stuttered.wav,0
7664_label_non-stuttered.wav,0
6663_label_non-stuttered.wav,0
7131_label_non-stuttered.wav,0
3218_label_non-stuttered.wav,0
3942_label_non-stuttered.wav,0
2541_label_non-stuttered.wav,0
2886_label_non-stuttered.wav,0
3615_label_non-stuttered.wav,0
4194_label_non-stuttered.wav,0
2702_label_non-stuttered.wav,0
1110_label_non-stuttered.wav,0
6876_label_non-stuttered.wav,0
4076_label_non-stuttered.wav,0
4005_label_non-stuttered.wav,0
5286_label_non-stuttered.wav,0
3526_label_non-stuttered.wav,0
2799_label_non-stuttered.wav,0
1749_label_non-stuttered.wav,0
3415_label_non-stuttered.wav,0
6361_label_non-stuttered.wav,0
6929_label_non-stuttered.wav,0
120_label_non-stuttered.wav,0
4673_label_non-stuttered.wav,0
5181_label_non-stuttered.wav,0
7428_label_non-stuttered.wav,0
1102_label_non-stuttered.wav,0
3967_label_non-stuttered.wav,0
5592_label_non-stuttered.wav,0
1740_label_non-stuttered.wav,0
6403_label_non-stuttered.wav,0
2556_label_non-stuttered.wav,0
5644_label_non-stuttered.wav,0
3088_label_non-stuttered.wav,0
3486_label_non-stuttered.wav,0
275_label_non-stuttered.wav,0
734_label_non-stuttered.wav,0
1346_label_non-stuttered.wav,0
5502_label_non-stuttered.wav,0
2298_label_non-stuttered.wav,0
6090_label_non-stuttered.wav,0
1171_label_non-stuttered.wav,0
6234_label_non-stuttered.wav,0
5749_label_non-stuttered.wav,0
7474_label_non-stuttered.wav,0
1708_label_non-stuttered.wav,0
2927_label_non-stuttered.wav,0
2942_label_non-stuttered.wav,0
16_label_non-stuttered.wav,0
5895_label_non-stuttered.wav,0
4536_label_non-stuttered.wav,0
3356_label_non-stuttered.wav,0
2483_label_non-stuttered.wav,0
673_label_non-stuttered.wav,0
6155_label_non-stuttered.wav,0
3769_label_non-stuttered.wav,0
4273_label_non-stuttered.wav,0
1430_label_non-stuttered.wav,0
6509_label_non-stuttered.wav,0
7670_label_non-stuttered.wav,0
465_label_non-stuttered.wav,0
1869_label_non-stuttered.wav,0
266_label_non-stuttered.wav,0
5301_label_non-stuttered.wav,0
1783_label_non-stuttered.wav,0
3201_label_non-stuttered.wav,0
45_label_non-stuttered.wav,0
4751_label_non-stuttered.wav,0
7246_label_non-stuttered.wav,0
327_label_non-stuttered.wav,0
3708_label_non-stuttered.wav,0
1924_label_non-stuttered.wav,0
6579_label_non-stuttered.wav,0
7093_label_non-stuttered.wav,0
7494_label_non-stuttered.wav,0
4569_label_non-stuttered.wav,0
317_label_non-stuttered.wav,0
4220_label_non-stuttered.wav,0
4822_label_non-stuttered.wav,0
77_label_non-stuttered.wav,0
1434_label_non-stuttered.wav,0
1553_label_non-stuttered.wav,0
3473_label_non-stuttered.wav,0
3039_label_non-stuttered.wav,0
4844_label_non-stuttered.wav,0
6025_label_non-stuttered.wav,0
7297_label_non-stuttered.wav,0
6288_label_non-stuttered.wav,0
5263_label_non-stuttered.wav,0
4654_label_non-stuttered.wav,0
157_label_non-stuttered.wav,0
6352_label_non-stuttered.wav,0
2109_label_non-stuttered.wav,0
4383_label_non-stuttered.wav,0
4094_label_non-stuttered.wav,0
3680_label_non-stuttered.wav,0
4731_label_non-stuttered.wav,0
5513_label_non-stuttered.wav,0
2592_label_non-stuttered.wav,0
5_label_non-stuttered.wav,0
162_label_non-stuttered.wav,0
7284_label_non-stuttered.wav,0
2276_label_non-stuttered.wav,0
498_label_non-stuttered.wav,0
2102_label_non-stuttered.wav,0
5462_label_non-stuttered.wav,0
5877_label_non-stuttered.wav,0
4001_label_non-stuttered.wav,0
7338_label_non-stuttered.wav,0
6589_label_non-stuttered.wav,0
6627_label_non-stuttered.wav,0
6712_label_non-stuttered.wav,0
746_label_non-stuttered.wav,0
6038_label_non-stuttered.wav,0
6877_label_non-stuttered.wav,0
5336_label_non-stuttered.wav,0
983_label_non-stuttered.wav,0
4125_label_non-stuttered.wav,0
3059_label_non-stuttered.wav,0
7242_label_non-stuttered.wav,0
5238_label_non-stuttered.wav,0
6531_label_non-stuttered.wav,0
2253_label_non-stuttered.wav,0
2631_label_non-stuttered.wav,0
3078_label_non-stuttered.wav,0
5173_label_non-stuttered.wav,0
5402_label_non-stuttered.wav,0
3776_label_non-stuttered.wav,0
5594_label_non-stuttered.wav,0
3838_label_non-stuttered.wav,0
6930_label_non-stuttered.wav,0
3283_label_non-stuttered.wav,0
6318_label_non-stuttered.wav,0
6965_label_non-stuttered.wav,0
6715_label_non-stuttered.wav,0
3371_label_non-stuttered.wav,0
4495_label_non-stuttered.wav,0
2926_label_non-stuttered.wav,0
5518_label_non-stuttered.wav,0
6573_label_non-stuttered.wav,0
4162_label_non-stuttered.wav,0
3704_label_non-stuttered.wav,0
4594_label_non-stuttered.wav,0
4121_label_non-stuttered.wav,0
3338_label_non-stuttered.wav,0
4476_label_non-stuttered.wav,0
459_label_non-stuttered.wav,0
804_label_non-stuttered.wav,0
1862_label_non-stuttered.wav,0
5021_label_non-stuttered.wav,0
3154_label_non-stuttered.wav,0
5664_label_non-stuttered.wav,0
779_label_non-stuttered.wav,0
346_label_non-stuttered.wav,0
709_label_non-stuttered.wav,0
4299_label_non-stuttered.wav,0
838_label_non-stuttered.wav,0
6710_label_non-stuttered.wav,0
2823_label_non-stuttered.wav,0
122_label_non-stuttered.wav,0
5498_label_non-stuttered.wav,0
6416_label_non-stuttered.wav,0
5019_label_non-stuttered.wav,0
3049_label_non-stuttered.wav,0
4867_label_non-stuttered.wav,0
1507_label_non-stuttered.wav,0
6272_label_non-stuttered.wav,0
1534_label_non-stuttered.wav,0
4881_label_non-stuttered.wav,0
6109_label_non-stuttered.wav,0
201_label_non-stuttered.wav,0
4084_label_non-stuttered.wav,0
490_label_non-stuttered.wav,0
3107_label_non-stuttered.wav,0
3186_label_non-stuttered.wav,0
6241_label_non-stuttered.wav,0
6963_label_non-stuttered.wav,0
855_label_non-stuttered.wav,0
4898_label_non-stuttered.wav,0
6431_label_non-stuttered.wav,0
2780_label_non-stuttered.wav,0
1919_label_non-stuttered.wav,0
2391_label_non-stuttered.wav,0
4417_label_non-stuttered.wav,0
2877_label_non-stuttered.wav,0
1092_label_non-stuttered.wav,0
4422_label_non-stuttered.wav,0
1806_label_non-stuttered.wav,0
1215_label_non-stuttered.wav,0
3810_label_non-stuttered.wav,0
3378_label_non-stuttered.wav,0
3297_label_non-stuttered.wav,0
221_label_non-stuttered.wav,0
1513_label_non-stuttered.wav,0
5092_label_non-stuttered.wav,0
6568_label_non-stuttered.wav,0
6302_label_non-stuttered.wav,0
7035_label_non-stuttered.wav,0
4358_label_non-stuttered.wav,0
3576_label_non-stuttered.wav,0
936_label_non-stuttered.wav,0
6225_label_non-stuttered.wav,0
7094_label_non-stuttered.wav,0
602_label_non-stuttered.wav,0
1465_label_non-stuttered.wav,0
6014_label_non-stuttered.wav,0
7532_label_non-stuttered.wav,0
783_label_non-stuttered.wav,0
479_label_non-stuttered.wav,0
3036_label_non-stuttered.wav,0
7066_label_non-stuttered.wav,0
6666_label_non-stuttered.wav,0
1291_label_non-stuttered.wav,0
2344_label_non-stuttered.wav,0
3002_label_non-stuttered.wav,0
4837_label_non-stuttered.wav,0
1981_label_non-stuttered.wav,0
1681_label_non-stuttered.wav,0
1416_label_non-stuttered.wav,0
3458_label_non-stuttered.wav,0
1584_label_non-stuttered.wav,0
6320_label_non-stuttered.wav,0
6849_label_non-stuttered.wav,0
1149_label_non-stuttered.wav,0
969_label_non-stuttered.wav,0
6865_label_non-stuttered.wav,0
7367_label_non-stuttered.wav,0
2968_label_non-stuttered.wav,0
1556_label_non-stuttered.wav,0
3985_label_non-stuttered.wav,0
5064_label_non-stuttered.wav,0
7192_label_non-stuttered.wav,0
5505_label_non-stuttered.wav,0
3993_label_non-stuttered.wav,0
3700_label_non-stuttered.wav,0
683_label_non-stuttered.wav,0
3679_label_non-stuttered.wav,0
5635_label_non-stuttered.wav,0
728_label_non-stuttered.wav,0
4328_label_non-stuttered.wav,0
2120_label_non-stuttered.wav,0
4834_label_non-stuttered.wav,0
5724_label_non-stuttered.wav,0
1437_label_non-stuttered.wav,0
5280_label_non-stuttered.wav,0
5015_label_non-stuttered.wav,0
2499_label_non-stuttered.wav,0
6729_label_non-stuttered.wav,0
557_label_non-stuttered.wav,0
4599_label_non-stuttered.wav,0
5029_label_non-stuttered.wav,0
4266_label_non-stuttered.wav,0
3622_label_non-stuttered.wav,0
4688_label_non-stuttered.wav,0
7461_label_non-stuttered.wav,0
3277_label_non-stuttered.wav,0
3740_label_non-stuttered.wav,0
2401_label_non-stuttered.wav,0
6324_label_non-stuttered.wav,0
7374_label_non-stuttered.wav,0
1447_label_non-stuttered.wav,0
7450_label_non-stuttered.wav,0
3203_label_non-stuttered.wav,0
6934_label_non-stuttered.wav,0
6203_label_non-stuttered.wav,0
5444_label_non-stuttered.wav,0
4929_label_non-stuttered.wav,0
4308_label_non-stuttered.wav,0
4269_label_non-stuttered.wav,0
3050_label_non-stuttered.wav,0
6325_label_non-stuttered.wav,0
1877_label_non-stuttered.wav,0
2681_label_non-stuttered.wav,0
1456_label_non-stuttered.wav,0
4988_label_non-stuttered.wav,0
105_label_non-stuttered.wav,0
229_label_non-stuttered.wav,0
2762_label_non-stuttered.wav,0
5199_label_non-stuttered.wav,0
6777_label_non-stuttered.wav,0
5315_label_non-stuttered.wav,0
5093_label_non-stuttered.wav,0
6801_label_non-stuttered.wav,0
2650_label_non-stuttered.wav,0
4618_label_non-stuttered.wav,0
3872_label_non-stuttered.wav,0
1298_label_non-stuttered.wav,0
3544_label_non-stuttered.wav,0
5987_label_non-stuttered.wav,0
5205_label_non-stuttered.wav,0
3479_label_non-stuttered.wav,0
2232_label_non-stuttered.wav,0
2023_label_non-stuttered.wav,0
2782_label_non-stuttered.wav,0
1390_label_non-stuttered.wav,0
3508_label_non-stuttered.wav,0
2171_label_non-stuttered.wav,0
3419_label_non-stuttered.wav,0
5078_label_non-stuttered.wav,0
3003_label_non-stuttered.wav,0
1657_label_non-stuttered.wav,0
4973_label_non-stuttered.wav,0
5782_label_non-stuttered.wav,0
7318_label_non-stuttered.wav,0
3321_label_non-stuttered.wav,0
906_label_non-stuttered.wav,0
5073_label_non-stuttered.wav,0
6657_label_non-stuttered.wav,0
6957_label_non-stuttered.wav,0
4985_label_non-stuttered.wav,0
6430_label_non-stuttered.wav,0
2256_label_non-stuttered.wav,0
424_label_non-stuttered.wav,0
6994_label_non-stuttered.wav,0
827_label_non-stuttered.wav,0
5944_label_non-stuttered.wav,0
242_label_non-stuttered.wav,0
3877_label_non-stuttered.wav,0
3795_label_non-stuttered.wav,0
7562_label_non-stuttered.wav,0
2852_label_non-stuttered.wav,0
6905_label_non-stuttered.wav,0
4539_label_non-stuttered.wav,0
446_label_non-stuttered.wav,0
3751_label_non-stuttered.wav,0
1808_label_non-stuttered.wav,0
831_label_non-stuttered.wav,0
6373_label_non-stuttered.wav,0
7243_label_non-stuttered.wav,0
778_label_non-stuttered.wav,0
6275_label_non-stuttered.wav,0
4967_label_non-stuttered.wav,0
5348_label_non-stuttered.wav,0
3343_label_non-stuttered.wav,0
1219_label_non-stuttered.wav,0
2820_label_non-stuttered.wav,0
4948_label_non-stuttered.wav,0
5200_label_non-stuttered.wav,0
1505_label_non-stuttered.wav,0
7389_label_non-stuttered.wav,0
7674_label_non-stuttered.wav,0
197_label_non-stuttered.wav,0
2536_label_non-stuttered.wav,0
7285_label_non-stuttered.wav,0
6328_label_non-stuttered.wav,0
2357_label_non-stuttered.wav,0
3303_label_non-stuttered.wav,0
4814_label_non-stuttered.wav,0
2537_label_non-stuttered.wav,0
3055_label_non-stuttered.wav,0
6388_label_non-stuttered.wav,0
5031_label_non-stuttered.wav,0
5920_label_non-stuttered.wav,0
6337_label_non-stuttered.wav,0
2885_label_non-stuttered.wav,0
211_label_non-stuttered.wav,0
5145_label_non-stuttered.wav,0
2844_label_non-stuttered.wav,0
6375_label_non-stuttered.wav,0
2637_label_non-stuttered.wav,0
7053_label_non-stuttered.wav,0
920_label_non-stuttered.wav,0
7135_label_non-stuttered.wav,0
2149_label_non-stuttered.wav,0
1727_label_non-stuttered.wav,0
3826_label_non-stuttered.wav,0
2203_label_non-stuttered.wav,0
2857_label_non-stuttered.wav,0
4546_label_non-stuttered.wav,0
5083_label_non-stuttered.wav,0
6048_label_non-stuttered.wav,0
5783_label_non-stuttered.wav,0
814_label_non-stuttered.wav,0
1938_label_non-stuttered.wav,0
6918_label_non-stuttered.wav,0
5100_label_non-stuttered.wav,0
1541_label_non-stuttered.wav,0
1530_label_non-stuttered.wav,0
2676_label_non-stuttered.wav,0
5123_label_non-stuttered.wav,0
69_label_non-stuttered.wav,0
158_label_non-stuttered.wav,0
1591_label_non-stuttered.wav,0
2073_label_non-stuttered.wav,0
5386_label_non-stuttered.wav,0
3642_label_non-stuttered.wav,0
994_label_non-stuttered.wav,0
1796_label_non-stuttered.wav,0
3022_label_non-stuttered.wav,0
5132_label_non-stuttered.wav,0
5703_label_non-stuttered.wav,0
153_label_non-stuttered.wav,0
5008_label_non-stuttered.wav,0
5467_label_non-stuttered.wav,0
7133_label_non-stuttered.wav,0
1873_label_non-stuttered.wav,0
5157_label_non-stuttered.wav,0
7598_label_non-stuttered.wav,0
5409_label_non-stuttered.wav,0
5382_label_non-stuttered.wav,0
4491_label_non-stuttered.wav,0
3435_label_non-stuttered.wav,0
506_label_non-stuttered.wav,0
2719_label_non-stuttered.wav,0
2321_label_non-stuttered.wav,0
3247_label_non-stuttered.wav,0
6353_label_non-stuttered.wav,0
4506_label_non-stuttered.wav,0
4399_label_non-stuttered.wav,0
305_label_non-stuttered.wav,0
3044_label_non-stuttered.wav,0
3606_label_non-stuttered.wav,0
373_label_non-stuttered.wav,0
6942_label_non-stuttered.wav,0
6092_label_non-stuttered.wav,0
2320_label_non-stuttered.wav,0
7404_label_non-stuttered.wav,0
4113_label_non-stuttered.wav,0
6022_label_non-stuttered.wav,0
368_label_non-stuttered.wav,0
6467_label_non-stuttered.wav,0
3855_label_non-stuttered.wav,0
5510_label_non-stuttered.wav,0
6386_label_non-stuttered.wav,0
5729_label_non-stuttered.wav,0
4667_label_non-stuttered.wav,0
966_label_non-stuttered.wav,0
1564_label_non-stuttered.wav,0
3705_label_non-stuttered.wav,0
163_label_non-stuttered.wav,0
7315_label_non-stuttered.wav,0
3271_label_non-stuttered.wav,0
1878_label_non-stuttered.wav,0
4857_label_non-stuttered.wav,0
4483_label_non-stuttered.wav,0
3698_label_non-stuttered.wav,0
188_label_non-stuttered.wav,0
6975_label_non-stuttered.wav,0
3106_label_non-stuttered.wav,0
6552_label_non-stuttered.wav,0
5385_label_non-stuttered.wav,0
2448_label_non-stuttered.wav,0
7521_label_non-stuttered.wav,0
5183_label_non-stuttered.wav,0
3941_label_non-stuttered.wav,0
7021_label_non-stuttered.wav,0
629_label_non-stuttered.wav,0
264_label_non-stuttered.wav,0
1166_label_non-stuttered.wav,0
7394_label_non-stuttered.wav,0
6909_label_non-stuttered.wav,0
4426_label_non-stuttered.wav,0
4941_label_non-stuttered.wav,0
1532_label_non-stuttered.wav,0
7384_label_non-stuttered.wav,0
1910_label_non-stuttered.wav,0
481_label_non-stuttered.wav,0
7092_label_non-stuttered.wav,0
7605_label_non-stuttered.wav,0
7391_label_non-stuttered.wav,0
3155_label_non-stuttered.wav,0
3274_label_non-stuttered.wav,0
620_label_non-stuttered.wav,0
2715_label_non-stuttered.wav,0
44_label_non-stuttered.wav,0
244_label_non-stuttered.wav,0
5308_label_non-stuttered.wav,0
6683_label_non-stuttered.wav,0
1492_label_non-stuttered.wav,0
400_label_non-stuttered.wav,0
1382_label_non-stuttered.wav,0
6372_label_non-stuttered.wav,0
5803_label_non-stuttered.wav,0
1729_label_non-stuttered.wav,0
858_label_non-stuttered.wav,0
4188_label_non-stuttered.wav,0
5751_label_non-stuttered.wav,0
6018_label_non-stuttered.wav,0
7353_label_non-stuttered.wav,0
4511_label_non-stuttered.wav,0
5957_label_non-stuttered.wav,0
1872_label_non-stuttered.wav,0
1735_label_non-stuttered.wav,0
553_label_non-stuttered.wav,0
2147_label_non-stuttered.wav,0
5974_label_non-stuttered.wav,0
7560_label_non-stuttered.wav,0
870_label_non-stuttered.wav,0
599_label_non-stuttered.wav,0
464_label_non-stuttered.wav,0
1874_label_non-stuttered.wav,0
6625_label_non-stuttered.wav,0
207_label_non-stuttered.wav,0
288_label_non-stuttered.wav,0
4752_label_non-stuttered.wav,0
2372_label_non-stuttered.wav,0
3594_label_non-stuttered.wav,0
2469_label_non-stuttered.wav,0
1982_label_non-stuttered.wav,0
3006_label_non-stuttered.wav,0
3113_label_non-stuttered.wav,0
2683_label_non-stuttered.wav,0
3042_label_non-stuttered.wav,0
6973_label_non-stuttered.wav,0
6308_label_non-stuttered.wav,0
98_label_non-stuttered.wav,0
5235_label_non-stuttered.wav,0
2489_label_non-stuttered.wav,0
1741_label_non-stuttered.wav,0
6756_label_non-stuttered.wav,0
3634_label_non-stuttered.wav,0
5752_label_non-stuttered.wav,0
1351_label_non-stuttered.wav,0
650_label_non-stuttered.wav,0
5148_label_non-stuttered.wav,0
4743_label_non-stuttered.wav,0
4641_label_non-stuttered.wav,0
554_label_non-stuttered.wav,0
3291_label_non-stuttered.wav,0
7407_label_non-stuttered.wav,0
3641_label_non-stuttered.wav,0
2548_label_non-stuttered.wav,0
4841_label_non-stuttered.wav,0
3354_label_non-stuttered.wav,0
6709_label_non-stuttered.wav,0
1006_label_non-stuttered.wav,0
3949_label_non-stuttered.wav,0
3874_label_non-stuttered.wav,0
6082_label_non-stuttered.wav,0
6744_label_non-stuttered.wav,0
3822_label_non-stuttered.wav,0
6470_label_non-stuttered.wav,0
2876_label_non-stuttered.wav,0
5126_label_non-stuttered.wav,0
5165_label_non-stuttered.wav,0
2867_label_non-stuttered.wav,0
4557_label_non-stuttered.wav,0
2764_label_non-stuttered.wav,0
5568_label_non-stuttered.wav,0
6309_label_non-stuttered.wav,0
