,audio,label
1543,7481_label_non-stuttered.wav,0
1544,4446_label_non-stuttered.wav,0
1545,3304_label_non-stuttered.wav,0
1546,4214_label_non-stuttered.wav,0
1547,4630_label_non-stuttered.wav,0
1548,1345_label_non-stuttered.wav,0
1549,3016_label_non-stuttered.wav,0
1550,5576_label_non-stuttered.wav,0
1551,2071_label_non-stuttered.wav,0
1552,7371_label_non-stuttered.wav,0
1553,2862_label_non-stuttered.wav,0
1554,2316_label_non-stuttered.wav,0
1555,4696_label_non-stuttered.wav,0
1556,3495_label_non-stuttered.wav,0
1557,6632_label_non-stuttered.wav,0
1558,1058_label_non-stuttered.wav,0
1559,5676_label_non-stuttered.wav,0
1560,635_label_non-stuttered.wav,0
1561,4616_label_non-stuttered.wav,0
1562,1664_label_non-stuttered.wav,0
1563,5613_label_non-stuttered.wav,0
1564,685_label_non-stuttered.wav,0
1565,6429_label_non-stuttered.wav,0
1566,3213_label_non-stuttered.wav,0
1567,5532_label_non-stuttered.wav,0
1568,5326_label_non-stuttered.wav,0
1569,7420_label_non-stuttered.wav,0
1570,5438_label_non-stuttered.wav,0
1571,770_label_non-stuttered.wav,0
1572,1076_label_non-stuttered.wav,0
1573,5601_label_non-stuttered.wav,0
1574,2518_label_non-stuttered.wav,0
1575,4770_label_non-stuttered.wav,0
1576,2924_label_non-stuttered.wav,0
1577,6135_label_non-stuttered.wav,0
1578,4066_label_non-stuttered.wav,0
1579,7130_label_non-stuttered.wav,0
1580,3151_label_non-stuttered.wav,0
1581,4617_label_non-stuttered.wav,0
1582,4120_label_non-stuttered.wav,0
1583,5022_label_non-stuttered.wav,0
1584,4507_label_non-stuttered.wav,0
1585,1940_label_non-stuttered.wav,0
1586,7651_label_non-stuttered.wav,0
1587,2723_label_non-stuttered.wav,0
1588,2945_label_non-stuttered.wav,0
1589,5045_label_non-stuttered.wav,0
1590,7076_label_non-stuttered.wav,0
1591,1776_label_non-stuttered.wav,0
1592,402_label_non-stuttered.wav,0
1593,1566_label_non-stuttered.wav,0
1594,1182_label_non-stuttered.wav,0
1595,7615_label_non-stuttered.wav,0
1596,1547_label_non-stuttered.wav,0
1597,3741_label_non-stuttered.wav,0
1598,7467_label_non-stuttered.wav,0
1599,4905_label_non-stuttered.wav,0
1600,2435_label_non-stuttered.wav,0
1601,5136_label_non-stuttered.wav,0
1602,2328_label_non-stuttered.wav,0
1603,1500_label_non-stuttered.wav,0
1604,5651_label_non-stuttered.wav,0
1605,2598_label_non-stuttered.wav,0
1606,7230_label_non-stuttered.wav,0
1607,5484_label_non-stuttered.wav,0
1608,2833_label_non-stuttered.wav,0
1609,7248_label_non-stuttered.wav,0
1610,4720_label_non-stuttered.wav,0
1611,3018_label_non-stuttered.wav,0
1612,5310_label_non-stuttered.wav,0
1613,2904_label_non-stuttered.wav,0
1614,5853_label_non-stuttered.wav,0
1615,2266_label_non-stuttered.wav,0
1616,5632_label_non-stuttered.wav,0
1617,2211_label_non-stuttered.wav,0
1618,6526_label_non-stuttered.wav,0
1619,3153_label_non-stuttered.wav,0
1620,3364_label_non-stuttered.wav,0
1621,2740_label_non-stuttered.wav,0
1622,1847_label_non-stuttered.wav,0
1623,3721_label_non-stuttered.wav,0
1624,1469_label_non-stuttered.wav,0
1625,5658_label_non-stuttered.wav,0
1626,3313_label_non-stuttered.wav,0
1627,2509_label_non-stuttered.wav,0
1628,784_label_non-stuttered.wav,0
1629,1642_label_non-stuttered.wav,0
1630,6768_label_non-stuttered.wav,0
1631,5603_label_non-stuttered.wav,0
1632,5460_label_non-stuttered.wav,0
1633,5293_label_non-stuttered.wav,0
1634,4755_label_non-stuttered.wav,0
1635,5431_label_non-stuttered.wav,0
1636,615_label_non-stuttered.wav,0
1637,3028_label_non-stuttered.wav,0
1638,5125_label_non-stuttered.wav,0
1639,1306_label_non-stuttered.wav,0
1640,4219_label_non-stuttered.wav,0
1641,821_label_non-stuttered.wav,0
1642,6289_label_non-stuttered.wav,0
1643,2547_label_non-stuttered.wav,0
1644,4347_label_non-stuttered.wav,0
1645,1369_label_non-stuttered.wav,0
1646,2196_label_non-stuttered.wav,0
1647,3301_label_non-stuttered.wav,0
1648,1046_label_non-stuttered.wav,0
1649,4802_label_non-stuttered.wav,0
1650,4637_label_non-stuttered.wav,0
1651,3386_label_non-stuttered.wav,0
1652,1359_label_non-stuttered.wav,0
1653,1333_label_non-stuttered.wav,0
1654,1179_label_non-stuttered.wav,0
1655,4892_label_non-stuttered.wav,0
1656,1159_label_non-stuttered.wav,0
1657,4995_label_non-stuttered.wav,0
1658,7174_label_non-stuttered.wav,0
1659,2664_label_non-stuttered.wav,0
1660,2517_label_non-stuttered.wav,0
1661,6268_label_non-stuttered.wav,0
1662,7171_label_non-stuttered.wav,0
1663,2074_label_non-stuttered.wav,0
1664,3266_label_non-stuttered.wav,0
1665,7062_label_non-stuttered.wav,0
1666,5501_label_non-stuttered.wav,0
1667,1281_label_non-stuttered.wav,0
1668,2525_label_non-stuttered.wav,0
1669,3800_label_non-stuttered.wav,0
1670,4335_label_non-stuttered.wav,0
1671,4732_label_non-stuttered.wav,0
1672,4812_label_non-stuttered.wav,0
1673,7637_label_non-stuttered.wav,0
1674,6958_label_non-stuttered.wav,0
1675,180_label_non-stuttered.wav,0
1676,973_label_non-stuttered.wav,0
1677,3908_label_non-stuttered.wav,0
1678,5738_label_non-stuttered.wav,0
1679,1501_label_non-stuttered.wav,0
1680,4146_label_non-stuttered.wav,0
1681,240_label_non-stuttered.wav,0
1682,2002_label_non-stuttered.wav,0
1683,7585_label_non-stuttered.wav,0
1684,1826_label_non-stuttered.wav,0
1685,1035_label_non-stuttered.wav,0
1686,1082_label_non-stuttered.wav,0
1687,5533_label_non-stuttered.wav,0
1688,6542_label_non-stuttered.wav,0
1689,7496_label_non-stuttered.wav,0
1690,4379_label_non-stuttered.wav,0
1691,5074_label_non-stuttered.wav,0
1692,1081_label_non-stuttered.wav,0
1693,6855_label_non-stuttered.wav,0
1694,7005_label_non-stuttered.wav,0
1695,3288_label_non-stuttered.wav,0
1696,6732_label_non-stuttered.wav,0
1697,2642_label_non-stuttered.wav,0
1698,4910_label_non-stuttered.wav,0
1699,2680_label_non-stuttered.wav,0
1700,5458_label_non-stuttered.wav,0
1701,5084_label_non-stuttered.wav,0
1702,3066_label_non-stuttered.wav,0
1703,6276_label_non-stuttered.wav,0
1704,7085_label_non-stuttered.wav,0
1705,1859_label_non-stuttered.wav,0
1706,4924_label_non-stuttered.wav,0
1707,6633_label_non-stuttered.wav,0
1708,2919_label_non-stuttered.wav,0
1709,1140_label_non-stuttered.wav,0
1710,2445_label_non-stuttered.wav,0
1711,1989_label_non-stuttered.wav,0
1712,5018_label_non-stuttered.wav,0
1713,4071_label_non-stuttered.wav,0
1714,5060_label_non-stuttered.wav,0
1715,4821_label_non-stuttered.wav,0
1716,1009_label_non-stuttered.wav,0
1717,250_label_non-stuttered.wav,0
1718,4075_label_non-stuttered.wav,0
1719,1548_label_non-stuttered.wav,0
1720,5455_label_non-stuttered.wav,0
1721,2748_label_non-stuttered.wav,0
1722,2047_label_non-stuttered.wav,0
1723,4676_label_non-stuttered.wav,0
1724,5872_label_non-stuttered.wav,0
1725,4038_label_non-stuttered.wav,0
1726,5435_label_non-stuttered.wav,0
1727,6880_label_non-stuttered.wav,0
1728,1248_label_non-stuttered.wav,0
1729,194_label_non-stuttered.wav,0
1730,5188_label_non-stuttered.wav,0
1731,4958_label_non-stuttered.wav,0
1732,1922_label_non-stuttered.wav,0
1733,1980_label_non-stuttered.wav,0
1734,470_label_non-stuttered.wav,0
1735,7160_label_non-stuttered.wav,0
1736,880_label_non-stuttered.wav,0
1737,3142_label_non-stuttered.wav,0
1738,1474_label_non-stuttered.wav,0
1739,710_label_non-stuttered.wav,0
1740,6680_label_non-stuttered.wav,0
1741,48_label_non-stuttered.wav,0
1742,2669_label_non-stuttered.wav,0
1743,1895_label_non-stuttered.wav,0
1744,1460_label_non-stuttered.wav,0
1745,5791_label_non-stuttered.wav,0
1746,955_label_non-stuttered.wav,0
1747,7689_label_non-stuttered.wav,0
1748,7348_label_non-stuttered.wav,0
1749,73_label_non-stuttered.wav,0
1750,5345_label_non-stuttered.wav,0
1751,5050_label_non-stuttered.wav,0
1752,3447_label_non-stuttered.wav,0
1753,437_label_non-stuttered.wav,0
1754,1901_label_non-stuttered.wav,0
1755,1765_label_non-stuttered.wav,0
1756,4471_label_non-stuttered.wav,0
1757,6634_label_non-stuttered.wav,0
1758,1450_label_non-stuttered.wav,0
1759,3126_label_non-stuttered.wav,0
1760,4513_label_non-stuttered.wav,0
1761,6183_label_non-stuttered.wav,0
1762,7484_label_non-stuttered.wav,0
1763,6812_label_non-stuttered.wav,0
1764,3253_label_non-stuttered.wav,0
1765,2778_label_non-stuttered.wav,0
1766,134_label_non-stuttered.wav,0
1767,3540_label_non-stuttered.wav,0
1768,1064_label_non-stuttered.wav,0
1769,7372_label_non-stuttered.wav,0
1770,833_label_non-stuttered.wav,0
1771,1840_label_non-stuttered.wav,0
1772,4639_label_non-stuttered.wav,0
1773,4381_label_non-stuttered.wav,0
1774,2888_label_non-stuttered.wav,0
1775,7640_label_non-stuttered.wav,0
1776,4586_label_non-stuttered.wav,0
1777,820_label_non-stuttered.wav,0
1778,3871_label_non-stuttered.wav,0
1779,2009_label_non-stuttered.wav,0
1780,6902_label_non-stuttered.wav,0
1781,5931_label_non-stuttered.wav,0
1782,5047_label_non-stuttered.wav,0
1783,4242_label_non-stuttered.wav,0
1784,3061_label_non-stuttered.wav,0
1785,5261_label_non-stuttered.wav,0
1786,3964_label_non-stuttered.wav,0
1787,7275_label_non-stuttered.wav,0
1788,2958_label_non-stuttered.wav,0
1789,6577_label_non-stuttered.wav,0
1790,6832_label_non-stuttered.wav,0
1791,1963_label_non-stuttered.wav,0
1792,259_label_non-stuttered.wav,0
1793,3775_label_non-stuttered.wav,0
1794,5755_label_non-stuttered.wav,0
1795,1155_label_non-stuttered.wav,0
1796,1934_label_non-stuttered.wav,0
1797,7485_label_non-stuttered.wav,0
1798,7543_label_non-stuttered.wav,0
1799,687_label_non-stuttered.wav,0
1800,2824_label_non-stuttered.wav,0
1801,308_label_non-stuttered.wav,0
1802,2564_label_non-stuttered.wav,0
1803,5038_label_non-stuttered.wav,0
1804,2884_label_non-stuttered.wav,0
1805,6523_label_non-stuttered.wav,0
1806,735_label_non-stuttered.wav,0
1807,7215_label_non-stuttered.wav,0
1808,1952_label_non-stuttered.wav,0
1809,4419_label_non-stuttered.wav,0
1810,4699_label_non-stuttered.wav,0
1811,2978_label_non-stuttered.wav,0
1812,2661_label_non-stuttered.wav,0
1813,5607_label_non-stuttered.wav,0
1814,4835_label_non-stuttered.wav,0
1815,3137_label_non-stuttered.wav,0
1816,483_label_non-stuttered.wav,0
1817,2788_label_non-stuttered.wav,0
1818,243_label_non-stuttered.wav,0
1819,2772_label_non-stuttered.wav,0
1820,7276_label_non-stuttered.wav,0
1821,4989_label_non-stuttered.wav,0
1822,6442_label_non-stuttered.wav,0
1823,3837_label_non-stuttered.wav,0
1824,2452_label_non-stuttered.wav,0
1825,1394_label_non-stuttered.wav,0
1826,1328_label_non-stuttered.wav,0
1827,7452_label_non-stuttered.wav,0
1828,2674_label_non-stuttered.wav,0
1829,2436_label_non-stuttered.wav,0
1830,4193_label_non-stuttered.wav,0
1831,425_label_non-stuttered.wav,0
1832,238_label_non-stuttered.wav,0
1833,1109_label_non-stuttered.wav,0
1834,6779_label_non-stuttered.wav,0
1835,2732_label_non-stuttered.wav,0
1836,4227_label_non-stuttered.wav,0
1837,436_label_non-stuttered.wav,0
1838,1466_label_non-stuttered.wav,0
1839,6532_label_non-stuttered.wav,0
1840,1570_label_non-stuttered.wav,0
1841,3128_label_non-stuttered.wav,0
1842,2971_label_non-stuttered.wav,0
1843,7128_label_non-stuttered.wav,0
1844,4711_label_non-stuttered.wav,0
1845,3054_label_non-stuttered.wav,0
1846,566_label_non-stuttered.wav,0
1847,7199_label_non-stuttered.wav,0
1848,2360_label_non-stuttered.wav,0
1849,7402_label_non-stuttered.wav,0
1850,2350_label_non-stuttered.wav,0
1851,4260_label_non-stuttered.wav,0
1852,4456_label_non-stuttered.wav,0
1853,549_label_non-stuttered.wav,0
1854,2028_label_non-stuttered.wav,0
1855,6968_label_non-stuttered.wav,0
1856,166_label_non-stuttered.wav,0
1857,2972_label_non-stuttered.wav,0
1858,3454_label_non-stuttered.wav,0
1859,1201_label_non-stuttered.wav,0
1860,996_label_non-stuttered.wav,0
1861,7358_label_non-stuttered.wav,0
1862,2181_label_non-stuttered.wav,0
1863,6208_label_non-stuttered.wav,0
1864,5705_label_non-stuttered.wav,0
1865,1337_label_non-stuttered.wav,0
1866,345_label_non-stuttered.wav,0
1867,190_label_non-stuttered.wav,0
1868,1175_label_non-stuttered.wav,0
1869,4275_label_non-stuttered.wav,0
1870,3292_label_non-stuttered.wav,0
1871,5219_label_non-stuttered.wav,0
1872,94_label_non-stuttered.wav,0
1873,2221_label_non-stuttered.wav,0
1874,2895_label_non-stuttered.wav,0
1875,2819_label_non-stuttered.wav,0
1876,6207_label_non-stuttered.wav,0
1877,6844_label_non-stuttered.wav,0
1878,3410_label_non-stuttered.wav,0
1879,2463_label_non-stuttered.wav,0
1880,3157_label_non-stuttered.wav,0
1881,3310_label_non-stuttered.wav,0
1882,2708_label_non-stuttered.wav,0
1883,2430_label_non-stuttered.wav,0
1884,4783_label_non-stuttered.wav,0
1885,6299_label_non-stuttered.wav,0
1886,7495_label_non-stuttered.wav,0
1887,7493_label_non-stuttered.wav,0
1888,527_label_non-stuttered.wav,0
1889,5459_label_non-stuttered.wav,0
1890,4550_label_non-stuttered.wav,0
1891,536_label_non-stuttered.wav,0
1892,4983_label_non-stuttered.wav,0
1893,2838_label_non-stuttered.wav,0
1894,5267_label_non-stuttered.wav,0
1895,1122_label_non-stuttered.wav,0
1896,3966_label_non-stuttered.wav,0
1897,4138_label_non-stuttered.wav,0
1898,5000_label_non-stuttered.wav,0
1899,4252_label_non-stuttered.wav,0
1900,1059_label_non-stuttered.wav,0
1901,4036_label_non-stuttered.wav,0
1902,7016_label_non-stuttered.wav,0
1903,3429_label_non-stuttered.wav,0
1904,1418_label_non-stuttered.wav,0
1905,4095_label_non-stuttered.wav,0
1906,1853_label_non-stuttered.wav,0
1907,4728_label_non-stuttered.wav,0
1908,2307_label_non-stuttered.wav,0
1909,4192_label_non-stuttered.wav,0
1910,2472_label_non-stuttered.wav,0
1911,1329_label_non-stuttered.wav,0
1912,6524_label_non-stuttered.wav,0
1913,7330_label_non-stuttered.wav,0
1914,4201_label_non-stuttered.wav,0
1915,2939_label_non-stuttered.wav,0
1916,3505_label_non-stuttered.wav,0
1917,5663_label_non-stuttered.wav,0
1918,181_label_non-stuttered.wav,0
1919,4963_label_non-stuttered.wav,0
1920,6239_label_non-stuttered.wav,0
1921,1588_label_non-stuttered.wav,0
1922,5624_label_non-stuttered.wav,0
1923,2706_label_non-stuttered.wav,0
1924,107_label_non-stuttered.wav,0
1925,1275_label_non-stuttered.wav,0
1926,4651_label_non-stuttered.wav,0
1927,7258_label_non-stuttered.wav,0
1928,2973_label_non-stuttered.wav,0
1929,6294_label_non-stuttered.wav,0
1930,852_label_non-stuttered.wav,0
1931,4848_label_non-stuttered.wav,0
1932,4157_label_non-stuttered.wav,0
1933,6569_label_non-stuttered.wav,0
1934,7327_label_non-stuttered.wav,0
1935,4715_label_non-stuttered.wav,0
1936,5352_label_non-stuttered.wav,0
1937,4994_label_non-stuttered.wav,0
1938,1315_label_non-stuttered.wav,0
1939,399_label_non-stuttered.wav,0
1940,4362_label_non-stuttered.wav,0
1941,7370_label_non-stuttered.wav,0
1942,3986_label_non-stuttered.wav,0
1943,5740_label_non-stuttered.wav,0
1944,3959_label_non-stuttered.wav,0
1945,3793_label_non-stuttered.wav,0
1946,6892_label_non-stuttered.wav,0
1947,2791_label_non-stuttered.wav,0
1948,5617_label_non-stuttered.wav,0
1949,3648_label_non-stuttered.wav,0
1950,6181_label_non-stuttered.wav,0
1951,4534_label_non-stuttered.wav,0
1952,2066_label_non-stuttered.wav,0
1953,172_label_non-stuttered.wav,0
1954,7398_label_non-stuttered.wav,0
1955,887_label_non-stuttered.wav,0
1956,6247_label_non-stuttered.wav,0
1957,5529_label_non-stuttered.wav,0
1958,6936_label_non-stuttered.wav,0
1959,504_label_non-stuttered.wav,0
1960,5366_label_non-stuttered.wav,0
1961,7434_label_non-stuttered.wav,0
1962,1662_label_non-stuttered.wav,0
1963,1707_label_non-stuttered.wav,0
1964,7129_label_non-stuttered.wav,0
1965,2336_label_non-stuttered.wav,0
1966,5841_label_non-stuttered.wav,0
1967,6093_label_non-stuttered.wav,0
1968,1762_label_non-stuttered.wav,0
1969,954_label_non-stuttered.wav,0
1970,5208_label_non-stuttered.wav,0
1971,7039_label_non-stuttered.wav,0
1972,4972_label_non-stuttered.wav,0
1973,582_label_non-stuttered.wav,0
1974,3987_label_non-stuttered.wav,0
1975,2488_label_non-stuttered.wav,0
1976,1115_label_non-stuttered.wav,0
1977,4438_label_non-stuttered.wav,0
1978,5269_label_non-stuttered.wav,0
1979,2424_label_non-stuttered.wav,0
1980,6013_label_non-stuttered.wav,0
1981,5845_label_non-stuttered.wav,0
1982,5574_label_non-stuttered.wav,0
1983,263_label_non-stuttered.wav,0
1984,3144_label_non-stuttered.wav,0
1985,1848_label_non-stuttered.wav,0
1986,2215_label_non-stuttered.wav,0
1987,4571_label_non-stuttered.wav,0
1988,4765_label_non-stuttered.wav,0
1989,2943_label_non-stuttered.wav,0
1990,6773_label_non-stuttered.wav,0
1991,2440_label_non-stuttered.wav,0
1992,4590_label_non-stuttered.wav,0
1993,3895_label_non-stuttered.wav,0
1994,7460_label_non-stuttered.wav,0
1995,2566_label_non-stuttered.wav,0
1996,6623_label_non-stuttered.wav,0
1997,1297_label_non-stuttered.wav,0
1998,6279_label_non-stuttered.wav,0
1999,4440_label_non-stuttered.wav,0
2000,2910_label_non-stuttered.wav,0
2001,5647_label_non-stuttered.wav,0
2002,1267_label_non-stuttered.wav,0
2003,5025_label_non-stuttered.wav,0
2004,448_label_non-stuttered.wav,0
2005,1761_label_non-stuttered.wav,0
2006,3225_label_non-stuttered.wav,0
2007,133_label_non-stuttered.wav,0
2008,5645_label_non-stuttered.wav,0
2009,6648_label_non-stuttered.wav,0
2010,6064_label_non-stuttered.wav,0
2011,3451_label_non-stuttered.wav,0
2012,7528_label_non-stuttered.wav,0
2013,7411_label_non-stuttered.wav,0
2014,6725_label_non-stuttered.wav,0
2015,2992_label_non-stuttered.wav,0
2016,6690_label_non-stuttered.wav,0
2017,1572_label_non-stuttered.wav,0
2018,7189_label_non-stuttered.wav,0
2019,7158_label_non-stuttered.wav,0
2020,3485_label_non-stuttered.wav,0
2021,5796_label_non-stuttered.wav,0
2022,7236_label_non-stuttered.wav,0
2023,3205_label_non-stuttered.wav,0
2024,6554_label_non-stuttered.wav,0
2025,2508_label_non-stuttered.wav,0
2026,3578_label_non-stuttered.wav,0
2027,2218_label_non-stuttered.wav,0
2028,4749_label_non-stuttered.wav,0
2029,1039_label_non-stuttered.wav,0
2030,167_label_non-stuttered.wav,0
2031,1550_label_non-stuttered.wav,0
2032,4870_label_non-stuttered.wav,0
2033,7011_label_non-stuttered.wav,0
2034,5037_label_non-stuttered.wav,0
2035,1167_label_non-stuttered.wav,0
2036,1635_label_non-stuttered.wav,0
2037,6321_label_non-stuttered.wav,0
2038,2124_label_non-stuttered.wav,0
2039,1341_label_non-stuttered.wav,0
2040,598_label_non-stuttered.wav,0
2041,1995_label_non-stuttered.wav,0
2042,1759_label_non-stuttered.wav,0
2043,5283_label_non-stuttered.wav,0
2044,5226_label_non-stuttered.wav,0
2045,4530_label_non-stuttered.wav,0
2046,3232_label_non-stuttered.wav,0
2047,51_label_non-stuttered.wav,0
2048,2385_label_non-stuttered.wav,0
2049,6815_label_non-stuttered.wav,0
2050,4140_label_non-stuttered.wav,0
2051,5147_label_non-stuttered.wav,0
2052,2751_label_non-stuttered.wav,0
2053,5716_label_non-stuttered.wav,0
2054,1569_label_non-stuttered.wav,0
2055,7548_label_non-stuttered.wav,0
2056,1040_label_non-stuttered.wav,0
2057,2111_label_non-stuttered.wav,0
2058,2008_label_non-stuttered.wav,0
2059,7448_label_non-stuttered.wav,0
2060,3597_label_non-stuttered.wav,0
2061,6404_label_non-stuttered.wav,0
2062,2698_label_non-stuttered.wav,0
2063,6271_label_non-stuttered.wav,0
2064,5832_label_non-stuttered.wav,0
2065,4101_label_non-stuttered.wav,0
2066,4578_label_non-stuttered.wav,0
2067,298_label_non-stuttered.wav,0
2068,3891_label_non-stuttered.wav,0
2069,6233_label_non-stuttered.wav,0
2070,6520_label_non-stuttered.wav,0
2071,4016_label_non-stuttered.wav,0
2072,2604_label_non-stuttered.wav,0
2073,311_label_non-stuttered.wav,0
2074,3478_label_non-stuttered.wav,0
2075,6946_label_non-stuttered.wav,0
2076,5571_label_non-stuttered.wav,0
2077,2915_label_non-stuttered.wav,0
2078,842_label_non-stuttered.wav,0
2079,3671_label_non-stuttered.wav,0
2080,7473_label_non-stuttered.wav,0
2081,1193_label_non-stuttered.wav,0
2082,6369_label_non-stuttered.wav,0
2083,3567_label_non-stuttered.wav,0
2084,1209_label_non-stuttered.wav,0
2085,3819_label_non-stuttered.wav,0
2086,579_label_non-stuttered.wav,0
2087,5784_label_non-stuttered.wav,0
2088,4077_label_non-stuttered.wav,0
2089,4685_label_non-stuttered.wav,0
2090,4791_label_non-stuttered.wav,0
2091,4813_label_non-stuttered.wav,0
2092,5828_label_non-stuttered.wav,0
2093,6376_label_non-stuttered.wav,0
2094,3559_label_non-stuttered.wav,0
2095,5070_label_non-stuttered.wav,0
2096,2920_label_non-stuttered.wav,0
2097,2579_label_non-stuttered.wav,0
2098,5855_label_non-stuttered.wav,0
2099,5497_label_non-stuttered.wav,0
2100,7136_label_non-stuttered.wav,0
2101,7098_label_non-stuttered.wav,0
2102,3729_label_non-stuttered.wav,0
2103,1992_label_non-stuttered.wav,0
2104,7274_label_non-stuttered.wav,0
2105,1000_label_non-stuttered.wav,0
2106,3799_label_non-stuttered.wav,0
2107,5359_label_non-stuttered.wav,0
2108,4247_label_non-stuttered.wav,0
2109,5949_label_non-stuttered.wav,0
2110,7417_label_non-stuttered.wav,0
2111,623_label_non-stuttered.wav,0
2112,4717_label_non-stuttered.wav,0
2113,1095_label_non-stuttered.wav,0
2114,4778_label_non-stuttered.wav,0
2115,7633_label_non-stuttered.wav,0
2116,937_label_non-stuttered.wav,0
2117,2078_label_non-stuttered.wav,0
2118,339_label_non-stuttered.wav,0
2119,417_label_non-stuttered.wav,0
2120,787_label_non-stuttered.wav,0
2121,6216_label_non-stuttered.wav,0
2122,7639_label_non-stuttered.wav,0
2123,1950_label_non-stuttered.wav,0
2124,2646_label_non-stuttered.wav,0
2125,5691_label_non-stuttered.wav,0
2126,3802_label_non-stuttered.wav,0
2127,7109_label_non-stuttered.wav,0
2128,1641_label_non-stuttered.wav,0
2129,4234_label_non-stuttered.wav,0
2130,3430_label_non-stuttered.wav,0
2131,705_label_non-stuttered.wav,0
2132,4443_label_non-stuttered.wav,0
2133,1828_label_non-stuttered.wav,0
2134,7019_label_non-stuttered.wav,0
2135,1795_label_non-stuttered.wav,0
2136,1197_label_non-stuttered.wav,0
2137,1453_label_non-stuttered.wav,0
2138,6196_label_non-stuttered.wav,0
2139,7379_label_non-stuttered.wav,0
2140,5494_label_non-stuttered.wav,0
2141,2577_label_non-stuttered.wav,0
2142,5137_label_non-stuttered.wav,0
2143,7664_label_non-stuttered.wav,0
2144,6663_label_non-stuttered.wav,0
2145,7131_label_non-stuttered.wav,0
2146,3218_label_non-stuttered.wav,0
2147,3942_label_non-stuttered.wav,0
2148,2541_label_non-stuttered.wav,0
2149,2886_label_non-stuttered.wav,0
2150,3615_label_non-stuttered.wav,0
2151,4194_label_non-stuttered.wav,0
2152,2702_label_non-stuttered.wav,0
2153,1110_label_non-stuttered.wav,0
2154,6876_label_non-stuttered.wav,0
2155,4076_label_non-stuttered.wav,0
2156,4005_label_non-stuttered.wav,0
2157,5286_label_non-stuttered.wav,0
2158,3526_label_non-stuttered.wav,0
2159,2799_label_non-stuttered.wav,0
2160,1749_label_non-stuttered.wav,0
2161,3415_label_non-stuttered.wav,0
2162,6361_label_non-stuttered.wav,0
2163,6929_label_non-stuttered.wav,0
2164,120_label_non-stuttered.wav,0
2165,4673_label_non-stuttered.wav,0
2166,5181_label_non-stuttered.wav,0
2167,7428_label_non-stuttered.wav,0
2168,1102_label_non-stuttered.wav,0
2169,3967_label_non-stuttered.wav,0
2170,5592_label_non-stuttered.wav,0
2171,1740_label_non-stuttered.wav,0
2172,6403_label_non-stuttered.wav,0
2173,2556_label_non-stuttered.wav,0
2174,5644_label_non-stuttered.wav,0
2175,3088_label_non-stuttered.wav,0
2176,3486_label_non-stuttered.wav,0
2177,275_label_non-stuttered.wav,0
2178,734_label_non-stuttered.wav,0
2179,1346_label_non-stuttered.wav,0
2180,5502_label_non-stuttered.wav,0
2181,2298_label_non-stuttered.wav,0
2182,6090_label_non-stuttered.wav,0
2183,1171_label_non-stuttered.wav,0
2184,6234_label_non-stuttered.wav,0
2185,5749_label_non-stuttered.wav,0
2186,7474_label_non-stuttered.wav,0
2187,1708_label_non-stuttered.wav,0
2188,2927_label_non-stuttered.wav,0
2189,2942_label_non-stuttered.wav,0
2190,16_label_non-stuttered.wav,0
2191,5895_label_non-stuttered.wav,0
2192,4536_label_non-stuttered.wav,0
2193,3356_label_non-stuttered.wav,0
2194,2483_label_non-stuttered.wav,0
2195,673_label_non-stuttered.wav,0
2196,6155_label_non-stuttered.wav,0
2197,3769_label_non-stuttered.wav,0
2198,4273_label_non-stuttered.wav,0
2199,1430_label_non-stuttered.wav,0
2200,6509_label_non-stuttered.wav,0
2201,7670_label_non-stuttered.wav,0
2202,465_label_non-stuttered.wav,0
2203,1869_label_non-stuttered.wav,0
2204,266_label_non-stuttered.wav,0
2205,5301_label_non-stuttered.wav,0
2206,1783_label_non-stuttered.wav,0
2207,3201_label_non-stuttered.wav,0
2208,45_label_non-stuttered.wav,0
2209,4751_label_non-stuttered.wav,0
2210,7246_label_non-stuttered.wav,0
2211,327_label_non-stuttered.wav,0
2212,3708_label_non-stuttered.wav,0
2213,1924_label_non-stuttered.wav,0
2214,6579_label_non-stuttered.wav,0
2215,7093_label_non-stuttered.wav,0
2216,7494_label_non-stuttered.wav,0
2217,4569_label_non-stuttered.wav,0
2218,317_label_non-stuttered.wav,0
2219,4220_label_non-stuttered.wav,0
2220,4822_label_non-stuttered.wav,0
2221,77_label_non-stuttered.wav,0
2222,1434_label_non-stuttered.wav,0
2223,1553_label_non-stuttered.wav,0
2224,3473_label_non-stuttered.wav,0
2225,3039_label_non-stuttered.wav,0
2226,4844_label_non-stuttered.wav,0
2227,6025_label_non-stuttered.wav,0
2228,7297_label_non-stuttered.wav,0
2229,6288_label_non-stuttered.wav,0
2230,5263_label_non-stuttered.wav,0
2231,4654_label_non-stuttered.wav,0
2232,157_label_non-stuttered.wav,0
2233,6352_label_non-stuttered.wav,0
2234,2109_label_non-stuttered.wav,0
2235,4383_label_non-stuttered.wav,0
2236,4094_label_non-stuttered.wav,0
2237,3680_label_non-stuttered.wav,0
2238,4731_label_non-stuttered.wav,0
2239,5513_label_non-stuttered.wav,0
2240,2592_label_non-stuttered.wav,0
2241,5_label_non-stuttered.wav,0
2242,162_label_non-stuttered.wav,0
2243,7284_label_non-stuttered.wav,0
2244,2276_label_non-stuttered.wav,0
2245,498_label_non-stuttered.wav,0
